NCT03009981	8:35:treatment,43:56:upper_bound	Use of 5-alpha reductase inhibitor within 42 days prior to cycle 1 day 1
NCT03009981	37:50:upper_bound	Use of investigational agent within 28 days prior to randomization
NCT03009981	44:56:upper_bound	Use of other prohibited medications within 7 days prior to cycle 1 day 1 on study (Arms B and C only)
NCT03009981	19:20:lower_bound,50:57:upper_bound	with a minimum of 3 values separated by at least 2 weeks apart
NCT03009110	1:4:bmi,5:7:lower_bound,8:21:pregnancy	BMI≥30 Pre-pregnancy or BMI at first prenatal visit
NCT03009110	1:18:chronic_disease	Bleeding disorder
NCT03009110	21:25:allergy_name,40:45:gender,57:65:treatment	Contraindication to NPWT applicable to women undergoing cesarean
NCT03009110	1:16:clinical_variable,18:25:lower_bound	Gestational age ≥23weeks
NCT03009110	1:16:chronic_disease	Irradiated skin
NCT03009110	14:23:chronic_disease	Pre-existing infection around incision site
NCT03008616	1:23:chronic_disease	Active hepatic disease
NCT03008616	1:22:chronic_disease	Chronic renal disease
NCT03008616	24:37:chronic_disease	Clinically significant fetal anomaly
NCT03008616	28:36:upper_bound	Decision to deliver within 24 hours has been made
NCT03008616	1:23:clinical_variable,26:40:upper_bound	Estimated fetal weight < 5th percentile
NCT03008616	12:24:allergy_name	History of anaphylactic allergic reactions
NCT03008616	16:29:clinical_variable,34:53:chronic_disease	Meets modified ACOG criteria for severe preeclampsia
NCT03008616	1:15:clinical_variable,18:24:upper_bound	Platelet count < 50,000
NCT03008616	1:16:chronic_disease	Pulmonary edema
NCT03008616	21:41:chronic_disease	Unstable medical or psychiatric disorder
NCT03008616	1:4:age,5:11:lower_bound,15:27:upper_bound	age 23 0/7 to 31 6/7 weeks
NCT03008616	1:35:chronic_disease	antiphospholipid antibody syndrome
NCT03008616	1:26:chronic_disease	chromosomal abnormalities
NCT03008616	1:6:chronic_disease	lupus
NCT03008603	26:38:chronic_disease	Subject with significant coagulopathy
NCT03008603	60:72:chronic_disease,83:98:chronic_disease	Subjects with an unstable medical condition, e.g. unstable hypertension, unstable cardiac disease, etc
NCT03008603	102:130:treatment,132:146:treatment	minimally invasive percutaneous procedures in the interventional radiology suite, e.g., core biopsy, fine needle aspiration (FNA), tumor ablation, etc
NCT03008603	1:6:gender	women
NCT03008408	1:4:age,9:17:lower_bound	Age >/= 18 years
NCT03008408	38:51:chronic_disease,59:95:chronic_disease	Clinically significant, uncontrolled heart disease and/or cardiac repolarization abnormalities
NCT03008408	19:28:cancer,104:118:treatment,135:151:cancer	Clinically stable CNS tumor at the time of screening and not receiving steroids and/or enzyme-inducing anti-epileptic medications for brain metastases
NCT03008408	156:168:upper_bound,172:184:upper_bound	Concomitant use of medication(s) with a known risk to prolong the QT interval and/or known to cause Torsades de Pointe that cannot be discontinued (within 5 half-lives or 7 days prior to starting study drug) or replaced by safe alternative medication
NCT03008408	12:26:chronic_disease	Documented cardiomyopathy
NCT03008408	23:28:lower_bound,147:152:lower_bound	Each lesion must be > 20 mm when measured by palpation or conventional imaging techniques (CT or MRI - based on primary physician preference) or >10 mm with spiral CT scan
NCT03008408	1:26:clinical_variable,30:39:upper_bound,46:57:upper_bound,62:83:clinical_variable,88:97:upper_bound	Fasting serum cholesterol </=240 mg/dL OR </=7.75 mmol/L AND fasting triglycerides </= 2.5 x ULN
NCT03008408	1:23:clinical_variable,27:28:lower_bound,32:33:upper_bound	GOG performance status of 0 to 1
NCT03008408	12:36:chronic_disease,48:69:chronic_disease,71:86:chronic_disease,88:119:chronic_disease,121:141:chronic_disease,171:183:chronic_disease,191:205:upper_bound	History of acute coronary syndromes (including myocardial infarction, unstable angina, coronary artery bypass grafting, coronary angioplasty, or stenting) or symptomatic pericarditis within 6 months prior to screening
NCT03008408	23:47:chronic_disease,49:101:clinical_variable,102:105:lower_bound,106:108:upper_bound	History of documented congestive heart failure (New York Heart Association functional classification III-IV)
NCT03008408	1:4:clinical_variable,8:11:upper_bound	INR </=1.5
NCT03008408	1:40:treatment,44:68:chronic_disease,140:158:chronic_disease,173:179:chronic_disease,181:189:chronic_disease,191:199:chronic_disease,201:223:chronic_disease,201:214:chronic_disease,227:248:treatment	Impairment of gastrointestinal function or gastrointestinal disease that may significantly alter the absorption of study medication (e.g., ulcerative disease, uncontrolled nausea, vomiting, diarrhea, malabsorption syndrome or small bowel resection associated with malabsorption
NCT03008408	1:12:clinical_variable,25:30:lower_bound	Lymph nodes must be >/= 15 mm per short axis
NCT03008408	37:38:lower_bound	Measurable lesions must be at least 2 times the slice thickness in millimeters
NCT03008408	20:47:treatment,55:68:lower_bound,93:94:upper_bound,113:136:treatment	Participation in a prior investigational study within 30 days prior to enrollment or within 5 half-lives of the investigational product, whichever is longer
NCT03008408	15:36:cancer,26:36:cancer,58:71:upper_bound	Patient has a concurrent malignancy or malignancy within 3 years prior to starting study drug
NCT03008408	32:45:chronic_disease	Patient has a known history of HIV infection (testing not mandatory)
NCT03008408	268:288:chronic_disease,290:314:chronic_disease,357:366:chronic_disease,370:386:chronic_disease	Patient has any other concurrent severe and/or uncontrolled medical condition that would, in the investigator's judgment, may cause unacceptable safety risks, contraindicate patient participation in the clinical study or compromise compliance with the protocol (e.g. chronic pancreatitis, chronic active hepatitis, active untreated or uncontrolled fungal, bacterial or viral infections, etc.)
NCT03008408	58:84:treatment,88:116:clinical_variable,120:121:upper_bound	Patient has not recovered from all toxicities related to prior anticancer therapies to NCI-CTCAE version 4.03 Grade </=1
NCT03008408	46:51:cancer,52:58:treatment	Patient must consent to allow for a baseline tumor biopsy
NCT03008408	30:50:treatment,100:107:upper_bound,146:158:treatment,160:177:treatment,179:201:treatment	Patients currently receiving anticancer therapies or who have received anticancer therapies within 4 weeks of the start of study drug (including chemotherapy, radiation therapy, antibody based therapy, etc
NCT03008408	88:100:treatment,116:131:clinical_variable,133:141:upper_bound	Patients in whom ovaries are present and were not previously menopausal at the time of hysterectomy, should have a serum estradiol <10 pm/mL to confirm ovarian senescence
NCT03008408	37:40:upper_bound,41:72:treatment,77:108:cancer	Patients must have had no more than two prior chemotherapeutic regimens for recurrent endometrial carcinoma
NCT03008408	29:47:treatment,53:68:treatment,80:103:treatment	Patients receiving chronic, systemic treatment with corticosteroids or another immunosuppressive agent
NCT03008408	43:53:allergy_name,57:67:allergy_name	Patients with a known hypersensitivity to ribociclib or everolimus or to its excipients
NCT03008408	1:10:clinical_variable,14:26:lower_bound	Platelets >/=100 × 10^9/L
NCT03008408	1:19:clinical_variable,20:22:lower_bound,23:29:upper_bound	Resting heart rate 50-100bpm
NCT03008408	18:42:chronic_disease,53:76:chronic_disease,80:94:chronic_disease,107:122:chronic_disease,173:184:chronic_disease	Risk factors for Torsades de Pointe (TdP) including uncorrected hypokalemia or hypomagnesemia, history of cardiac failure, or history of clinically significant/symptomatic bradycardia
NCT03008408	1:30:clinical_variable,32:40:lower_bound,45:51:upper_bound	Systolic blood pressure (SBP) >160 mmHg or <90mmHg at screening
NCT03008408	14:21:treatment,23:58:treatment,62:74:treatment	Therapy with heparin, low molecular weight heparin (LMWH) or fondaparinux
NCT03008408	1:7:cancer	Tumors within a previously irradiated field will be designated as non-target lesions unless progression
NCT03008408	1:21:clinical_variable,25:34:lower_bound	creatinine clearance >/=50 mL/min
NCT03008408	42:53:treatment,81:93:upper_bound,160:168:treatment,180:190:treatment,192:210:treatment,212:220:treatment,222:232:treatment,238:253:treatment,351:382:treatment,384:403:treatment,408:435:treatment,437:454:treatment,470:496:treatment,499:516:treatment,531:559:treatment,566:576:treatment	currently receiving any of the following medications and cannot be discontinued 7 days prior to starting study drug: a. Known strong inducers or inhibitors of CYP3A4/5, including grapefruit, grapefruit hybrids, pummelos, star-fruit, and Seville oranges. b. That have a narrow therapeutic window and are predominantly metabolized through CYP3A4/5. c. Herbal preparations/medications, dietary supplements. d. Hormone replacement therapy, topical estrogens (including any intra-vaginal preparations), megestrol acetate and selective estrogen-receptor modulators (e.g. raloxifene)
NCT03008408	1:30:clinical_variable,35:67:clinical_variable,69:78:upper_bound	lanine aminotransferase (ALT) and aspartate aminotransferase (AST) <2.5 x ULN
NCT03008408	23:43:treatment,55:73:treatment,88:104:lower_bound	must be off all other anti-tumor therapies (including immunologic agents) for at least four weeks prior to study registration
NCT03008174	9:27:language_fluency	Able to understand English
NCT03008174	1:25:clinical_variable,27:28:lower_bound	Glasgow Coma Scale score ≥9
NCT03008174	1:18:treatment	Open tracheostomy
NCT03008174	24:49:treatment	Patient who received a percutaneous tracheostomy
NCT03008174	1:41:clinical_variable,43:45:lower_bound,49:51:upper_bound	Richmond Agitation Sedation Scale (RASS): -1 to +1
NCT03008070	8:18:cancer	Active malignancy
NCT03008070	1:22:bmi,24:32:lower_bound	Body mass index (BMI) >45 kg/m2
NCT03008070	13:26:chronic_disease	Compensated liver disease
NCT03008070	22:34:treatment	Contra-indication to liver biopsy
NCT03008070	1:22:chronic_disease	Diabetic ketoacidosis
NCT03008070	29:42:chronic_disease	Evidence of another form of liver disease
NCT03008070	1:11:clinical_variable,13:14:lower_bound,16:57:clinical_variable,89:102:chronic_disease,158:165:lower_bound,168:181:chronic_disease	HB antigen >0, HCV Polymerase chain reaction (PCR) tests >0 (patients with a history of HCV infection can be included if HCV PCR is negative since more than 3 years), HIV infection
NCT03008070	78:117:allergy_name	Have a known hypersensitivity to any of the ingredients or excipients of the Investigational medicinal product (IMP)
NCT03008070	15:21:clinical_variable,32:44:treatment,85:88:lower_bound,105:116:clinical_variable	Have a stable weight since the liver biopsy was performed defined by no more than a 5 % loss of initial body weight
NCT03008070	1:21:chronic_disease,48:62:treatment	Hemostasis disorders or current treatment with anticoagulants
NCT03008070	12:60:treatment,78:85:upper_bound,153:168:treatment,170:189:treatment,191:203:treatment,205:217:treatment,221:231:treatment,239:256:upper_bound	History of gastrointestinal malabsorptive bariatric surgery within less than 5 years or ingestion of drugs known to produce hepatic steatosis including corticosteroids, high-dose estrogens, methotrexate, tetracycline or amiodarone in the previous 6 months
NCT03008070	24:44:chronic_disease,65:87:chronic_disease,105:126:chronic_disease	History of, or current cardiac dysrhythmias and/or a history of cardiovascular disease event, including myocardial infarction, except patients with only well controlled hypertension
NCT03008070	1:5:chronic_disease,93:98:chronic_disease,150:156:clinical_variable,159:161:lower_bound,244:256:treatment,269:277:upper_bound	NASH histological diagnosis according to the currently accepted definition of both EASL and AASLD, requiring the combined presence of steatosis (any degree ≥ 5%) + lobular inflammation of any degree + liver cell ballooning of any amount, on a liver biopsy performed ≤ 6 months before screening in the study or at screening and confirmed by central reading during the screening period
NCT03008070	20:41:chronic_disease,43:53:chronic_disease,55:82:chronic_disease,84:107:chronic_disease,109:132:chronic_disease,134:142:chronic_disease,144:170:chronic_disease,172:187:chronic_disease	No other causes of chronic liver disease (autoimmune, primary biliary cholangitis, Hepatitis B virus (HBV), hepatitis C virus (HCV), Wilson's, α-1-antitrypsin deficiency, hemochromatosis, etc…)
NCT03008070	41:53:chronic_disease	Osteopenia or any other well documented Bone disease
NCT03008070	63:71:upper_bound	Participation in any other clinical study within the previous 3 months
NCT03008070	1:10:pregnancy	Pregnancy
NCT03008070	1:19:clinical_variable,23:24:lower_bound,28:29:upper_bound,32:33:lower_bound	SAF Activity score of 3 or 4 (>2)
NCT03008070	1:19:clinical_variable,22:23:upper_bound	SAF Fibrosis score < 4
NCT03008070	1:20:clinical_variable,23:24:lower_bound	SAF Steatosis score ≥ 1
NCT03008070	26:38:treatment,55:63:lower_bound	Subject agrees to have a liver biopsy performed after 24 weeks of treatment
NCT03008070	1:27:chronic_disease,48:55:treatment	Type 1 diabetes and type 2 diabetic patient on insulin
